epoch,loss
1,48.31887769699097
2,48.07983088493347
3,46.42431437969208
4,28.47217959165573
5,13.037970572710037
6,10.353148400783539
7,4.957194050773978
8,4.790831729769707
9,4.019920572638512
10,3.0979436188936234
11,3.420135935768485
12,3.4311861470341682
13,3.1533349975943565
14,2.0955270044505596
15,2.899449795484543
16,2.5896724183112383
17,2.1167708029970527
18,1.2592016239650548
19,1.4263300555758178
20,1.9319226490333676
21,0.9447662122547626
22,1.8828448508866131
23,1.2628645561635494
24,1.2882316312752664
25,1.0756941200233996
26,1.3267815965227783
27,1.0339501230046153
28,0.7359476706478745
29,0.8839235721388832
30,1.2466956607531756
31,1.2586627718992531
32,0.9421434898395091
33,0.6548970737494528
34,0.9805054154712707
35,0.5976371264550835
36,0.7975750784389675
37,0.5677283556433395
38,0.5669393630232662
39,0.7274625906138681
40,0.5551898707635701
41,0.284022944746539
42,0.5052061955793761
43,0.4878157377243042
44,0.7422942945268005
45,0.7300018848618492
46,0.40818617356126197
47,0.2878944417461753
48,0.2598940014431719
49,0.5366370090923738
50,1.130956874229014
51,0.86116630298784
52,0.5000141160562634
53,0.5586176119395532
54,0.4111838152166456
55,0.2197034300188534
56,0.5260206467937678
57,0.26839223588467576
58,0.4071651489357464
59,0.47864618711173534
60,0.11549029976595193
61,0.19417976346448995
62,0.4185928658116609
63,0.31483249709708616
64,0.1292064150038641
65,0.19086201960453764
66,0.08997511386405677
67,0.1523953445139341
68,0.1067901379938121
69,0.2541619691910455
70,0.12665641715284437
71,0.10085701597199659
72,0.13168256667995593
73,0.42735243076094775
74,0.5113181287888438
75,0.24983326540677808
76,0.15712225032621063
77,0.10164877542410977
78,0.41090751761657884
79,0.33387524739373475
80,0.3585028985289682
81,0.35700390514102764
82,0.1501081156602595
83,0.10230831458466128
84,0.036128202964391676
85,0.05287245691397402
86,0.34279907027303125
87,0.19017876505677123
88,0.128503354935674
89,0.21301445639983285
90,0.0943506554904161
91,0.07379840187786613
92,0.11701073301082943
93,0.06451047355949413
94,0.10777588240307523
95,0.1418123678668053
96,0.10857927591860062
97,0.44308012070541736
98,0.3034994473127881
99,0.1829259705846198
100,0.10211349522433011
101,0.16405736192245968
102,0.029297564273292664
103,0.09875621673563728
104,0.37958073521440383
105,0.13657774239982245
106,0.2653158615139546
107,0.03839450399391353
108,0.19756887218682095
109,0.12111553456634283
110,0.10569958121777745
111,0.38381189118899783
112,0.07029351113305893
113,0.06426041913800873
114,0.07063772284891456
115,0.05821238698990783
116,0.03238717147723946
117,0.1956443636045151
118,0.21157451667750138
119,0.04507717510841758
120,0.055486509310867405
121,0.3485679489103859
122,0.2140951354522258
123,0.16144267170602689
124,0.17526122360868612
125,0.10481245160917751
126,0.12544021210806022
127,0.16799961353535764
128,0.2137528458806628
129,0.12385066198476125
130,0.10717861194279976
131,0.04401457066705916
132,0.10287563603196759
133,0.2502143264064216
134,0.09662226706859656
135,0.17953142621263396
136,0.09770588339597452
137,0.05413595767822699
138,0.026748911001050146
139,0.012143145753725548
140,0.029680687130166916
141,0.10695889906673983
142,0.07975604574130557
143,0.04791331798924148
144,0.029987833579070866
145,0.02722089534290717
146,0.034163315912337566
147,0.2232022554071591
148,0.01997634060535347
149,0.022216149573978328
150,0.034166591311077354
151,0.1771164508554648
152,0.07811924765337608
153,0.06207221240038052
154,0.041913435719834524
155,0.05174619954050286
156,0.04636571545870538
157,0.04156747417550832
158,0.012334505526268913
159,0.06413498627978242
160,0.06455188247173282
161,0.16333521746764745
162,0.281911065994791
163,0.15259763054200448
164,0.09520071854603884
165,0.4565785397171567
166,0.10538888454902917
167,0.07944147221860476
168,0.07331884268205613
169,0.06486075630527921
170,0.07173873192368774
171,0.01868099663988687
172,0.03269873717908922
173,0.03133139097735693
174,0.07614404805644881
175,0.04307112166497973
176,0.0744846565876287
177,0.1352154374217207
178,0.11265334734343924
179,0.01888855825018254
180,0.01820856708309293
181,0.07050653914666327
182,0.13884790803786018
183,0.08402799806935946
184,0.06717389539153373
185,0.025023693219736742
186,0.004484452145334217
187,0.012098259170670644
188,0.008133951805120887
189,0.023904164921987103
190,0.06526037938056106
191,0.0634432889855816
192,0.010870721687751939
193,0.06148551238811706
194,0.027074050632108992
195,0.0061595917022714275
196,0.009308539596077026
197,0.005551571352498286
198,0.0038082546043369803
199,0.029488436154224473
200,0.05181388805112874
201,0.12454923006225727
202,0.07221131997994235
203,0.04478366656212529
204,0.1383437523631983
205,0.03841862171793764
206,0.014789729706535581
207,0.02052599642865971
208,0.056913057199381
209,0.013525030306482222
210,0.005795934501293232
211,0.013795407690395223
212,0.030978499962884598
213,0.03488233398911689
214,0.07436126050629355
215,0.006793944106902927
216,0.07166209805996004
217,0.23270390609832248
218,0.006165334914840059
219,0.024530029239031137
220,0.19155060904176935
221,0.014985211593739223
222,0.021877977309486596
223,0.04998421131131181
224,0.02934847921733308
225,0.058286921734179487
226,0.05678288208446247
227,0.010476748168457561
228,0.02576779277114838
229,0.025584698039210707
230,0.0111773597973297
231,0.05177444979727852
232,0.07293086539675642
233,0.2583353591780906
234,0.17115595406357897
235,0.02160676308631082
236,0.019031058199288964
237,0.05932494182889059
238,0.047404808708961355
239,0.009565268734149868
240,0.09190215106718824
241,0.04923348890224588
242,0.053930972423586354
243,0.01049124412202218
244,0.006900236367073376
245,0.015582190710119903
246,0.14262599900757778
247,0.09935697967739543
248,0.00555624437492952
249,0.013512039298120726
250,0.011261600825491769
251,0.12131006771232933
252,0.026420519029670686
253,0.009620889177767822
254,0.06808458936257011
255,0.09665433872214635
256,0.09417393226658533
257,0.011880938123340457
258,0.003433587829931639
259,0.0030604044784467987
260,0.00686090256431271
261,0.0657622218823235
262,0.07194071914909728
263,0.08004753494515171
264,0.027374670720746508
265,0.029806560665292636
266,0.004619513649686269
267,0.25725116511807755
268,0.02762916290157591
269,0.016620879841866554
270,0.07319109298646254
271,0.017143652228696737
272,0.061316308815207776
273,0.1450446033195476
274,0.019628206959168892
275,0.030635493732916075
276,0.011559263859453495
277,0.015939161123696977
278,0.004499689747717639
279,0.047726885222800774
280,0.05776659796356398
281,0.11213108583433495
282,0.02597001461981563
283,0.022575601326479955
284,0.07881018653961291
285,0.06601701264571602
286,0.04719494856783513
287,0.013942813644234775
288,0.07232985905557143
289,0.030798275909546646
290,0.00954439390625339
291,0.023626157601029263
292,0.17541610086027504
293,0.09727605311400112
294,0.034541882738267304
295,0.07115753089175314
296,0.05965629255888416
297,0.17575498725454963
298,0.020543808714137413
299,0.013773769597719365
300,0.029400295452205683
301,0.029289669933632467
302,0.08011205479056116
303,0.07008217640031944
304,0.17554117911413414
305,0.008224889978919236
306,0.03197850146170822
307,0.06878621868054324
308,0.0173233033001452
309,0.002803632985433069
310,0.0017129050438597915
311,0.009199863078663384
312,0.009885385359893917
313,0.05508122066294163
314,0.006444231800628586
315,0.014286189678557548
316,0.009467993744920022
317,0.01378308403070605
318,0.03577213388467726
319,0.008693705648283867
320,0.003122308510910443
321,0.01494356771013372
322,0.006926833219608852
323,0.004403347523435741
324,0.018730703658832226
325,0.0018504037047364363
326,0.004350407941785761
327,0.004418542552855342
328,0.00318291978049956
329,0.015557798000600087
330,0.004703331018788504
331,0.01446675164460487
332,0.004157002676578259
333,0.003580729156851703
334,0.0018885506573411703
335,0.002215067505318302
336,0.015324952807986847
337,0.007567278449954529
338,0.005822181687108241
339,0.0009728325610751654
340,0.0010774188585429556
341,0.001527086842116887
342,0.0009078767635628537
343,0.0011776818149797919
344,0.0005744086538044257
